Relative:208,sturt_leaf,Relative:208,sturt_leaf,Relative:208,sturt_leaf,Relative:208,sturt_nectar,Relative:208,sturt_nectar,Relative:208,sturt_nectar,Relative:208,sturt_dryefn,Relative:208,sturt_dryefn,Relative:208,sturt_dryefn,Relative:208,aus_leaf,Relative:208,aus_leaf,Relative:208,aus_leaf,Relative:208,aus_nectar1,Relative:208,aus_nectar1,Relative:208,aus_nectar1,Relative:208,aus_dryefn1,Relative:208,aus_dryefn1,Relative:208,aus_dryefn1,Relative:208,aus_leaf2,Relative:208,aus_leaf2,Relative:208,aus_leaf2,Relative:208,aus_nectar2,Relative:208,aus_nectar2,Relative:208,aus_nectar2,Relative:208,aus_dryefn2,Relative:208,aus_dryefn2,Relative:208,aus_dryefn2
376.709,41.84,376.709,48.66,376.709,47.23,376.709,42.77,376.709,36.25,376.709,39.37,376.709,50.4,376.709,29.56,376.709,33.49,376.709,-11.41,376.709,-9.75,376.709,-10.6,376.709,-10.35,376.709,-9.24,376.709,-9.65,376.709,-4.41,376.709,-12.83,376.709,-7.09,376.709,-6.8,376.709,-8.87,376.709,-7.94,376.709,-17.39,376.709,-5.8,376.709,-11.06,376.709,-4.45,376.709,-0.57,376.709,-4.78
377.075,42.4,377.075,48.49,377.075,44.98,377.075,40.59,377.075,39.44,377.075,42.37,377.075,49.21,377.075,34.28,377.075,27.88,377.075,-15.16,377.075,-12.47,377.075,-12.19,377.075,-5.34,377.075,-8.75,377.075,-9.62,377.075,-4.88,377.075,-13.94,377.075,-7.62,377.075,-9.99,377.075,-11.04,377.075,-7.69,377.075,-21.01,377.075,-7.01,377.075,-10.08,377.075,-9.9,377.075,-2.9,377.075,-3.91
377.44,42.59,377.44,48.43,377.44,43.1,377.44,38.81,377.44,39.07,377.44,40.6,377.44,46.55,377.44,33.19,377.44,31.83,377.44,-14.36,377.44,-12.38,377.44,-11.68,377.44,-11.35,377.44,-11.2,377.44,-12.12,377.44,-8.17,377.44,-11.48,377.44,-7.22,377.44,-7.95,377.44,-8.87,377.44,-14.11,377.44,-17.15,377.44,-8.17,377.44,-10.17,377.44,-7.09,377.44,-1.75,377.44,-5.03
377.806,37.39,377.806,45.67,377.806,42.49,377.806,39.33,377.806,35.67,377.806,39.58,377.806,43.13,377.806,29.99,377.806,29.15,377.806,-12.26,377.806,-10.97,377.806,-8.57,377.806,-10.37,377.806,-11.32,377.806,-11.3,377.806,-6.52,377.806,-13.98,377.806,-12.2,377.806,-10.47,377.806,-10.19,377.806,-13.11,377.806,-18.18,377.806,-6.61,377.806,-10.47,377.806,-4.43,377.806,-2.94,377.806,-5.01
378.171,41.09,378.171,50.77,378.171,50.98,378.171,39.13,378.171,41.75,378.171,41.23,378.171,48.24,378.171,32.12,378.171,33.82,378.171,-11.01,378.171,-13.19,378.171,-7.26,378.171,-8.79,378.171,-11.69,378.171,-10.48,378.171,-6.23,378.171,-15.26,378.171,-6.3,378.171,-10.41,378.171,-7.77,378.171,-7.47,378.171,-18.42,378.171,-8.35,378.171,-9.23,378.171,-7.28,378.171,-1.91,378.171,-7.18
378.536,38.24,378.536,46.23,378.536,42.67,378.536,38.38,378.536,32.88,378.536,40.1,378.536,43.2,378.536,33.47,378.536,26.83,378.536,-11.92,378.536,-11.98,378.536,-11.39,378.536,-10.17,378.536,-13.48,378.536,-14.93,378.536,-9.09,378.536,-14.9,378.536,-8.66,378.536,-8.96,378.536,-13.04,378.536,-11.18,378.536,-23.3,378.536,-8.02,378.536,-11.42,378.536,-5.92,378.536,-4.31,378.536,-7.79
378.902,39.33,378.902,47.91,378.902,44.2,378.902,38.28,378.902,35.37,378.902,37.33,378.902,47.57,378.902,34.02,378.902,28.47,378.902,-14.64,378.902,-14.71,378.902,-11.7,378.902,-11.37,378.902,-15.92,378.902,-13.93,378.902,-5.36,378.902,-15.26,378.902,-8.34,378.902,-11.64,378.902,-12.3,378.902,-9.94,378.902,-21.19,378.902,-9.21,378.902,-11.98,378.902,-7.7,378.902,-2.53,378.902,-8.29
379.267,40.86,379.267,44.35,379.267,43.53,379.267,41.31,379.267,38.48,379.267,39.81,379.267,44.43,379.267,31.5,379.267,32.14,379.267,-10.94,379.267,-11.32,379.267,-6.59,379.267,-8.56,379.267,-9.6,379.267,-12.18,379.267,-6.03,379.267,-9.94,379.267,-6.64,379.267,-7.09,379.267,-9.66,379.267,-7.17,379.267,-14.76,379.267,-5.17,379.267,-8.34,379.267,-2.92,379.267,-0.59,379.267,-2.67
379.632,38.79,379.632,45.24,379.632,44.34,379.632,37.99,379.632,35.64,379.632,36.73,379.632,44.46,379.632,29.71,379.632,27.69,379.632,-13.47,379.632,-12.12,379.632,-8.51,379.632,-10.17,379.632,-11.51,379.632,-12.43,379.632,-5.3,379.632,-13.02,379.632,-6.93,379.632,-8.54,379.632,-8.6,379.632,-10.5,379.632,-17.28,379.632,-6.31,379.632,-11.82,379.632,-3.92,379.632,-2.86,379.632,-6.64
379.997,33.21,379.997,44.74,379.997,43.57,379.997,37.18,379.997,35.8,379.997,36.12,379.997,42.55,379.997,27.73,379.997,28.88,379.997,-15.27,379.997,-14.53,379.997,-14.75,379.997,-12.64,379.997,-14.7,379.997,-18.84,379.997,-9.36,379.997,-14.08,379.997,-12.53,379.997,-12.5,379.997,-12.72,379.997,-13.16,379.997,-22.1,379.997,-12.71,379.997,-14.21,379.997,-9.72,379.997,-5.43,379.997,-8.32
380.362,36.27,380.362,44.34,380.362,41.68,380.362,37.9,380.362,37.45,380.362,39.77,380.362,42.24,380.362,28.23,380.362,28.99,380.362,-11.73,380.362,-11.04,380.362,-6.37,380.362,-9.76,380.362,-7.23,380.362,-9.24,380.362,-4.56,380.362,-10.1,380.362,-4.4,380.362,-6.77,380.362,-10.28,380.362,-6.18,380.362,-14.64,380.362,-7.11,380.362,-10.53,380.362,-6.02,380.362,-1.02,380.362,-6.75
380.727,32.57,380.727,45.25,380.727,39.64,380.727,38.8,380.727,36.5,380.727,33.96,380.727,43.17,380.727,29.96,380.727,26.1,380.727,-10.5,380.727,-10.56,380.727,-6.46,380.727,-6.92,380.727,-9.54,380.727,-10.11,380.727,-3.62,380.727,-7.85,380.727,-2.35,380.727,-8.94,380.727,-10.55,380.727,-8.43,380.727,-16.21,380.727,-7.12,380.727,-7.67,380.727,-1.42,380.727,1,380.727,-2.97
381.092,34.72,381.092,41.96,381.092,39.38,381.092,36.58,381.092,32.37,381.092,34.7,381.092,39.64,381.092,30.5,381.092,29.08,381.092,-11.67,381.092,-11.43,381.092,-8.71,381.092,-7.89,381.092,-8.89,381.092,-10.37,381.092,-2.84,381.092,-10.04,381.092,-8.16,381.092,-9.41,381.092,-8.64,381.092,-10.39,381.092,-15.62,381.092,-8.17,381.092,-8.13,381.092,-4.59,381.092,-4.93,381.092,-4.35
381.457,29.48,381.457,43.96,381.457,38.64,381.457,31.81,381.457,31.59,381.457,35.47,381.457,37.21,381.457,26.98,381.457,27.57,381.457,-12.85,381.457,-13.42,381.457,-10.55,381.457,-11.8,381.457,-9.4,381.457,-13.64,381.457,-5.04,381.457,-9.87,381.457,-8.11,381.457,-11.75,381.457,-8.35,381.457,-9.63,381.457,-17.89,381.457,-8.49,381.457,-7.49,381.457,-6.53,381.457,-3.49,381.457,-9.75
381.822,30.58,381.822,39.69,381.822,32.98,381.822,35.28,381.822,29.04,381.822,34.84,381.822,39.91,381.822,26.58,381.822,24.77,381.822,-12.58,381.822,-11.41,381.822,-9.8,381.822,-9.15,381.822,-11.13,381.822,-11.77,381.822,-4.27,381.822,-12.68,381.822,-8.54,381.822,-10.04,381.822,-9.29,381.822,-9.97,381.822,-17.79,381.822,-6.52,381.822,-11.34,381.822,-6.98,381.822,-2.8,381.822,-4.79
382.187,32.59,382.187,42.24,382.187,39.8,382.187,35.05,382.187,33.81,382.187,34.97,382.187,40.06,382.187,29.74,382.187,27.34,382.187,-11.54,382.187,-10.94,382.187,-9.25,382.187,-8.31,382.187,-8.11,382.187,-8.75,382.187,-7.27,382.187,-8.72,382.187,-6.82,382.187,-8.69,382.187,-7.58,382.187,-7.75,382.187,-14.94,382.187,-10.48,382.187,-10,382.187,-7.3,382.187,-0.19,382.187,-2.77
382.552,28.88,382.552,42.37,382.552,36.74,382.552,33.08,382.552,29.08,382.552,33.95,382.552,38.74,382.552,28.73,382.552,25.03,382.552,-13.4,382.552,-11.42,382.552,-10.46,382.552,-9.53,382.552,-11.15,382.552,-11.86,382.552,-8.42,382.552,-12.11,382.552,-9.5,382.552,-9.47,382.552,-10.83,382.552,-10.28,382.552,-17.96,382.552,-8.71,382.552,-9.98,382.552,-5.97,382.552,-4.55,382.552,-6.18
382.917,32.43,382.917,42.44,382.917,40.02,382.917,35.15,382.917,32.48,382.917,33.6,382.917,37.88,382.917,30.73,382.917,27.85,382.917,-9.23,382.917,-9.15,382.917,-6.88,382.917,-4.99,382.917,-6.84,382.917,-9.64,382.917,-4.76,382.917,-7.92,382.917,-5.67,382.917,-5.78,382.917,-6.25,382.917,-4.87,382.917,-13.71,382.917,-5.05,382.917,-8.66,382.917,-5.35,382.917,-1.38,382.917,-5.34
383.281,30.93,383.281,38.54,383.281,37.63,383.281,34.7,383.281,34.5,383.281,34.97,383.281,38.34,383.281,26.79,383.281,27.07,383.281,-7.39,383.281,-6.09,383.281,-5.13,383.281,-7.78,383.281,-6.58,383.281,-6.23,383.281,-2.55,383.281,-9.17,383.281,-4.57,383.281,-6.24,383.281,-5.48,383.281,-7.33,383.281,-13.39,383.281,-3.91,383.281,-5.7,383.281,-2.65,383.281,-0.78,383.281,-3.11
383.646,33.18,383.646,39.56,383.646,36.46,383.646,33.1,383.646,32.07,383.646,31.18,383.646,37.79,383.646,25.32,383.646,26.42,383.646,-10.26,383.646,-8.13,383.646,-6.41,383.646,-4.1,383.646,-8.28,383.646,-10.79,383.646,-4.56,383.646,-9.94,383.646,-4.48,383.646,-9.23,383.646,-7.5,383.646,-6.92,383.646,-15.42,383.646,-4.15,383.646,-6.36,383.646,-4.65,383.646,-0.17,383.646,-4.64
384.011,30.02,384.011,36.32,384.011,40.95,384.011,33.62,384.011,32.86,384.011,35.99,384.011,40.5,384.011,30.5,384.011,27.72,384.011,-7.61,384.011,-5.65,384.011,-7.65,384.011,-5.43,384.011,-6.01,384.011,-7.31,384.011,-3.74,384.011,-7.35,384.011,-4.71,384.011,-9,384.011,-4.03,384.011,-4.9,384.011,-12.11,384.011,-4.02,384.011,-7.95,384.011,-4.33,384.011,-0.74,384.011,-4.03
384.375,30.18,384.375,33.39,384.375,34.09,384.375,31.16,384.375,31.75,384.375,34,384.375,36.98,384.375,26.13,384.375,24.87,384.375,-10.56,384.375,-8.49,384.375,-8.08,384.375,-8.09,384.375,-7.51,384.375,-9.68,384.375,-6.15,384.375,-9.32,384.375,-7.4,384.375,-7.84,384.375,-5.83,384.375,-9.9,384.375,-13.99,384.375,-5.55,384.375,-9.5,384.375,-3.39,384.375,-0.97,384.375,-6.43
384.74,25.85,384.74,34.09,384.74,26.68,384.74,30.16,384.74,31.5,384.74,26.98,384.74,32.06,384.74,25.08,384.74,22.16,384.74,-10.52,384.74,-10.13,384.74,-7.69,384.74,-8.4,384.74,-6.32,384.74,-9.74,384.74,-5.46,384.74,-7.29,384.74,-8.06,384.74,-9.62,384.74,-9.04,384.74,-5.05,384.74,-13.05,384.74,-4.31,384.74,-8.86,384.74,-5.23,384.74,-2.77,384.74,-4.01
385.105,27.5,385.105,37.59,385.105,32.02,385.105,33.03,385.105,30.35,385.105,31.75,385.105,35.11,385.105,27.37,385.105,23.94,385.105,-8.29,385.105,-7.07,385.105,-7.38,385.105,-5.09,385.105,-5.3,385.105,-6.94,385.105,-4.25,385.105,-6.34,385.105,-5.38,385.105,-4.98,385.105,-5.34,385.105,-5.94,385.105,-10.12,385.105,-2.59,385.105,-5.42,385.105,-4.34,385.105,-2.14,385.105,-3.69
385.469,28.21,385.469,35.11,385.469,29.53,385.469,28.44,385.469,27.5,385.469,28.76,385.469,34.04,385.469,22.84,385.469,24.36,385.469,-8.98,385.469,-10.16,385.469,-8.38,385.469,-6.31,385.469,-8.16,385.469,-10.54,385.469,-4.09,385.469,-8.11,385.469,-8.36,385.469,-9.16,385.469,-10.22,385.469,-8.54,385.469,-12.11,385.469,-6.92,385.469,-8.91,385.469,-5.69,385.469,-1.05,385.469,-6.62
385.833,28.76,385.833,36.36,385.833,31.72,385.833,33.49,385.833,29.42,385.833,31.45,385.833,37.54,385.833,24.07,385.833,24.33,385.833,-5.8,385.833,-6.35,385.833,-6.21,385.833,-5.05,385.833,-5.93,385.833,-8.81,385.833,-4.23,385.833,-8.29,385.833,-3.85,385.833,-5.18,385.833,-7.2,385.833,-3.34,385.833,-11.39,385.833,-4.36,385.833,-4.57,385.833,-3.03,385.833,-0.9,385.833,-3.57
386.198,26.99,386.198,31.62,386.198,29.71,386.198,29.22,386.198,28.39,386.198,27.92,386.198,31.8,386.198,23.75,386.198,20.87,386.198,-8.68,386.198,-8.73,386.198,-6.18,386.198,-4.77,386.198,-7.15,386.198,-9.02,386.198,-0.93,386.198,-7.28,386.198,-7.16,386.198,-6.49,386.198,-8.42,386.198,-5.62,386.198,-13.73,386.198,-4.23,386.198,-6.73,386.198,-3.96,386.198,-2.39,386.198,-3.83
386.562,24.98,386.562,31.18,386.562,27.76,386.562,24.35,386.562,24.35,386.562,25.74,386.562,29.07,386.562,21.63,386.562,19.08,386.562,-8.13,386.562,-7.73,386.562,-7,386.562,-5.78,386.562,-6.35,386.562,-8.29,386.562,-3.77,386.562,-8.93,386.562,-5.43,386.562,-6.18,386.562,-5.11,386.562,-7.8,386.562,-14.12,386.562,-3.88,386.562,-7.69,386.562,-3.96,386.562,-3.03,386.562,-5
386.927,23.73,386.927,29.97,386.927,27.04,386.927,25.8,386.927,25.28,386.927,27.6,386.927,30.73,386.927,20.99,386.927,20.41,386.927,-9.43,386.927,-10.64,386.927,-10.69,386.927,-7.21,386.927,-8.15,386.927,-10.41,386.927,-5.39,386.927,-9.63,386.927,-5.73,386.927,-7.8,386.927,-7.85,386.927,-8.57,386.927,-15.4,386.927,-7.31,386.927,-9.02,386.927,-5.94,386.927,-4.39,386.927,-6.97
387.291,24.53,387.291,30.98,387.291,28.18,387.291,25.17,387.291,26.2,387.291,28.05,387.291,30.11,387.291,24.14,387.291,21.48,387.291,-8.08,387.291,-8.72,387.291,-7.08,387.291,-5.56,387.291,-7.26,387.291,-6.98,387.291,-4.24,387.291,-7.93,387.291,-7.12,387.291,-7.2,387.291,-5.77,387.291,-6.77,387.291,-12.26,387.291,-4.07,387.291,-6.06,387.291,-5.51,387.291,-0.74,387.291,-4.3
387.655,24.34,387.655,31.45,387.655,27.75,387.655,27.63,387.655,25.95,387.655,26.43,387.655,30.05,387.655,22.71,387.655,19.26,387.655,-6.18,387.655,-8.71,387.655,-7.24,387.655,-4.71,387.655,-7.48,387.655,-6.49,387.655,-1.72,387.655,-6.74,387.655,-3.76,387.655,-7.31,387.655,-8.11,387.655,-5.8,387.655,-12,387.655,-2.53,387.655,-6.18,387.655,-4.66,387.655,-0.14,387.655,-4.11
388.019,22.43,388.019,30.72,388.019,24.03,388.019,28.81,388.019,25.24,388.019,27.91,388.019,29.33,388.019,22.27,388.019,22.81,388.019,-7.42,388.019,-7.36,388.019,-5.96,388.019,-5.49,388.019,-7.21,388.019,-6.87,388.019,-4.2,388.019,-7.97,388.019,-5.36,388.019,-7.26,388.019,-6.55,388.019,-6.3,388.019,-11.19,388.019,-6.17,388.019,-6.4,388.019,-6.35,388.019,-2.53,388.019,-4.42
388.383,21.3,388.383,28.53,388.383,22.12,388.383,24.71,388.383,23.18,388.383,23.74,388.383,27.81,388.383,20.38,388.383,20.43,388.383,-9.1,388.383,-8.23,388.383,-8.11,388.383,-7.97,388.383,-6.91,388.383,-7.61,388.383,-4.23,388.383,-8.35,388.383,-6.46,388.383,-5.07,388.383,-5.97,388.383,-5.84,388.383,-11.34,388.383,-6.47,388.383,-5.53,388.383,-3.43,388.383,-2.07,388.383,-6.43
388.748,23.23,388.748,28.07,388.748,24.58,388.748,26.74,388.748,22.74,388.748,25.48,388.748,28.13,388.748,18.65,388.748,20.34,388.748,-4.83,388.748,-5.55,388.748,-2.11,388.748,-4.05,388.748,-3,388.748,-5.49,388.748,-1.72,388.748,-3.59,388.748,-2.87,388.748,-4.15,388.748,-2.94,388.748,-3.1,388.748,-7.32,388.748,-2.64,388.748,-3.86,388.748,-2.56,388.748,0.36,388.748,-1.59
389.112,22.68,389.112,25.99,389.112,23.64,389.112,23.33,389.112,24.28,389.112,23.78,389.112,27.05,389.112,17.88,389.112,18.39,389.112,-7.84,389.112,-7.38,389.112,-5.5,389.112,-6.82,389.112,-9.15,389.112,-7.98,389.112,-3.83,389.112,-7.4,389.112,-4.73,389.112,-5.62,389.112,-6.87,389.112,-6.68,389.112,-11.61,389.112,-6.2,389.112,-8.7,389.112,-5.87,389.112,-1.59,389.112,-4.54
389.476,22.8,389.476,27.7,389.476,23.14,389.476,25.18,389.476,23.27,389.476,24.2,389.476,26.68,389.476,21.47,389.476,20.06,389.476,-5.58,389.476,-4.49,389.476,-2.48,389.476,-3.71,389.476,-3.97,389.476,-4.98,389.476,-2.87,389.476,-6.42,389.476,-2.57,389.476,-4.55,389.476,-5.37,389.476,-4.99,389.476,-10.64,389.476,-2.18,389.476,-3.33,389.476,-2.5,389.476,-2.17,389.476,-3.46
389.84,23.09,389.84,23.56,389.84,24.99,389.84,23.68,389.84,24.83,389.84,24.68,389.84,25.37,389.84,18.78,389.84,18.18,389.84,-6.77,389.84,-7.06,389.84,-7.81,389.84,-7.21,389.84,-5.32,389.84,-8.36,389.84,-4.85,389.84,-6.14,389.84,-6.74,389.84,-4.87,389.84,-6.26,389.84,-5.27,389.84,-10.91,389.84,-4.9,389.84,-6.37,389.84,-4.06,389.84,-0.93,389.84,-6.21
390.204,20.68,390.204,27.32,390.204,20.63,390.204,25.3,390.204,21.28,390.204,23.07,390.204,26.28,390.204,19.39,390.204,23.33,390.204,-4.84,390.204,-5.96,390.204,-5.06,390.204,-3.5,390.204,-5.59,390.204,-4.4,390.204,-2.59,390.204,-3.86,390.204,-1.97,390.204,-4.98,390.204,-5.86,390.204,-3.18,390.204,-9.27,390.204,-2.78,390.204,-5.64,390.204,-2.04,390.204,-0.17,390.204,-1.79
390.568,22.55,390.568,26.38,390.568,23.36,390.568,23.44,390.568,23.06,390.568,23.01,390.568,27.29,390.568,19.49,390.568,19.98,390.568,-4.68,390.568,-4.2,390.568,-4.38,390.568,-2.05,390.568,-4.97,390.568,-6.48,390.568,-2.85,390.568,-5.03,390.568,-2.7,390.568,-3.77,390.568,-5.15,390.568,-5.88,390.568,-9.15,390.568,-2.85,390.568,-3.97,390.568,-1.1,390.568,-2.08,390.568,-1.9
390.931,18.4,390.931,25.84,390.931,22.73,390.931,22.72,390.931,19.8,390.931,23.85,390.931,22.07,390.931,16.25,390.931,16.67,390.931,-7.34,390.931,-5.15,390.931,-4.87,390.931,-4.1,390.931,-5.7,390.931,-6.56,390.931,-3.72,390.931,-4.81,390.931,-4.53,390.931,-5.06,390.931,-6.37,390.931,-6.25,390.931,-8.97,390.931,-3.91,390.931,-4.33,390.931,-2.92,390.931,-0.44,390.931,-3.46
391.295,18.61,391.295,24.14,391.295,21.72,391.295,23.71,391.295,20.95,391.295,20.51,391.295,24.41,391.295,21,391.295,17.09,391.295,-4.37,391.295,-4.99,391.295,-3.78,391.295,-3.12,391.295,-3.17,391.295,-6.99,391.295,-2.35,391.295,-5.14,391.295,-4.21,391.295,-3.84,391.295,-3.91,391.295,-3.89,391.295,-9.34,391.295,-1.68,391.295,-2.72,391.295,-3.79,391.295,1,391.295,-2.04
391.659,18.72,391.659,25.08,391.659,23.41,391.659,22.94,391.659,23.3,391.659,20.77,391.659,24.3,391.659,17.29,391.659,19.22,391.659,-5.76,391.659,-6.9,391.659,-4.32,391.659,-4.87,391.659,-6.68,391.659,-7.91,391.659,-3.12,391.659,-6.28,391.659,-3.11,391.659,-4.51,391.659,-5.7,391.659,-4.84,391.659,-9.65,391.659,-5,391.659,-5.43,391.659,-2.86,391.659,-2.69,391.659,-3.81
392.023,15.79,392.023,21.65,392.023,18.92,392.023,19.53,392.023,17.65,392.023,19.16,392.023,21.07,392.023,12.9,392.023,16.16,392.023,-7.4,392.023,-8.06,392.023,-6.34,392.023,-7.1,392.023,-6.19,392.023,-7.72,392.023,-4.54,392.023,-7.37,392.023,-5.41,392.023,-6.27,392.023,-6.59,392.023,-6.36,392.023,-11.02,392.023,-6.25,392.023,-7.4,392.023,-5.6,392.023,-3.57,392.023,-5.01
392.386,16.21,392.386,23.61,392.386,19.9,392.386,19.57,392.386,18.93,392.386,18.92,392.386,20.16,392.386,15.8,392.386,17.09,392.386,-5.83,392.386,-4.9,392.386,-5.21,392.386,-5.21,392.386,-5.18,392.386,-6.62,392.386,-4.48,392.386,-7,392.386,-4.76,392.386,-5.58,392.386,-6.26,392.386,-4.18,392.386,-9.54,392.386,-4.72,392.386,-3.34,392.386,-3.62,392.386,-2.07,392.386,-4.93
392.75,15.93,392.75,22.9,392.75,18.21,392.75,20.94,392.75,19.01,392.75,20.05,392.75,21.79,392.75,17.2,392.75,16.47,392.75,-4.34,392.75,-4.33,392.75,-3.51,392.75,-3.44,392.75,-3.22,392.75,-5.03,392.75,-2.54,392.75,-5.59,392.75,-3.38,392.75,-2.91,392.75,-3.52,392.75,-4.3,392.75,-7.57,392.75,-1.42,392.75,-3.41,392.75,-2.4,392.75,-1.53,392.75,-2.82
393.114,15.56,393.114,21.6,393.114,20.2,393.114,21.81,393.114,17.91,393.114,17.52,393.114,20.68,393.114,16.68,393.114,17.03,393.114,-4.41,393.114,-4.02,393.114,-3.78,393.114,-3.13,393.114,-4.8,393.114,-4.21,393.114,-0.84,393.114,-5.47,393.114,-2.45,393.114,-3.95,393.114,-3.2,393.114,-3.8,393.114,-7.64,393.114,-3.74,393.114,-4.29,393.114,-3.63,393.114,0.48,393.114,-2.85
393.477,16.86,393.477,21.92,393.477,17.97,393.477,19.55,393.477,17.72,393.477,17.6,393.477,20.97,393.477,16.06,393.477,13.2,393.477,-4.86,393.477,-5.92,393.477,-6.63,393.477,-5.21,393.477,-6.09,393.477,-4.93,393.477,-2.65,393.477,-5.39,393.477,-3.8,393.477,-4.78,393.477,-5.76,393.477,-3.63,393.477,-10.01,393.477,-2.61,393.477,-4.62,393.477,-4.02,393.477,-2.09,393.477,-3.42
393.841,17.39,393.841,20.93,393.841,20.03,393.841,18.22,393.841,18.57,393.841,17.83,393.841,21.32,393.841,17.53,393.841,16.66,393.841,-3.08,393.841,-4.91,393.841,-3.53,393.841,-3.49,393.841,-3.31,393.841,-5.18,393.841,-2.6,393.841,-4.43,393.841,-3.25,393.841,-4.77,393.841,-3.22,393.841,-2.16,393.841,-8.09,393.841,-3.64,393.841,-3.65,393.841,-2.42,393.841,-0.44,393.841,-1.8
394.204,14.84,394.204,21.22,394.204,18.37,394.204,19.49,394.204,19.02,394.204,18.13,394.204,21.81,394.204,16.04,394.204,15.5,394.204,-4.28,394.204,-4.93,394.204,-4.54,394.204,-3.26,394.204,-4.32,394.204,-5.79,394.204,-2.32,394.204,-5.58,394.204,-3.63,394.204,-4.63,394.204,-4.35,394.204,-4.01,394.204,-8.43,394.204,-3.45,394.204,-3.77,394.204,-3.07,394.204,-1.85,394.204,-1.9
394.568,15.85,394.568,21.7,394.568,17.63,394.568,17.28,394.568,16.79,394.568,17.32,394.568,18.98,394.568,15.12,394.568,15.17,394.568,-4.98,394.568,-4.17,394.568,-3.9,394.568,-3.53,394.568,-4.33,394.568,-4.21,394.568,-3.1,394.568,-5.14,394.568,-2.64,394.568,-4.75,394.568,-4.43,394.568,-4.49,394.568,-6.86,394.568,-1.36,394.568,-4.14,394.568,-2.77,394.568,-1.23,394.568,-1.86
394.931,16.45,394.931,21.04,394.931,17.54,394.931,20.86,394.931,17.68,394.931,17.6,394.931,20.7,394.931,15.81,394.931,16.23,394.931,-2.97,394.931,-2.1,394.931,-2.28,394.931,-1.76,394.931,-2.59,394.931,-2.14,394.931,-1,394.931,-3.17,394.931,-2.12,394.931,-1.54,394.931,-1.53,394.931,-1.96,394.931,-5.66,394.931,0.42,394.931,-1.47,394.931,-0.87,394.931,0.47,394.931,0.3
395.294,15.67,395.294,19.71,395.294,17.21,395.294,17.78,395.294,17.31,395.294,18.21,395.294,19.21,395.294,13.94,395.294,14.7,395.294,-2.88,395.294,-4.03,395.294,-1.97,395.294,-1.65,395.294,-2.63,395.294,-2.59,395.294,-1.18,395.294,-3.65,395.294,-2.28,395.294,-2.77,395.294,-3.38,395.294,-1.23,395.294,-6.14,395.294,-1.82,395.294,-3.28,395.294,-2.23,395.294,0.73,395.294,-3.02
395.658,15.67,395.658,19.47,395.658,15.56,395.658,17.7,395.658,15.8,395.658,16.84,395.658,16.72,395.658,16.02,395.658,14.21,395.658,-4.83,395.658,-4.64,395.658,-2.99,395.658,-2.93,395.658,-4.33,395.658,-4.14,395.658,-2.53,395.658,-4.98,395.658,-3.87,395.658,-2.68,395.658,-4.74,395.658,-2.65,395.658,-6.53,395.658,-3.02,395.658,-3.36,395.658,-2.18,395.658,-1.38,395.658,-3
396.021,15,396.021,20.76,396.021,17.45,396.021,17.86,396.021,16.34,396.021,16.92,396.021,19.51,396.021,16.86,396.021,14.89,396.021,-2.02,396.021,-2.95,396.021,-1.24,396.021,0.35,396.021,-1.6,396.021,-2.04,396.021,-0.03,396.021,-3.31,396.021,-0.23,396.021,-2.12,396.021,-1.35,396.021,-0.56,396.021,-4.71,396.021,-1.17,396.021,-0.87,396.021,-0.45,396.021,0.33,396.021,-1
396.384,15.45,396.384,18.39,396.384,16.22,396.384,15.98,396.384,15.27,396.384,15.74,396.384,17.82,396.384,13.05,396.384,14.5,396.384,-3.95,396.384,-4.21,396.384,-3.66,396.384,-2.12,396.384,-3.21,396.384,-4.31,396.384,-1.81,396.384,-3.15,396.384,-3.25,396.384,-2.83,396.384,-3.63,396.384,-2.67,396.384,-5.52,396.384,-1.47,396.384,-2.6,396.384,-3.3,396.384,-0.93,396.384,-1.71
396.747,14.71,396.747,19.61,396.747,15.72,396.747,17.62,396.747,15.45,396.747,17.98,396.747,18.3,396.747,14.14,396.747,13.29,396.747,-2.6,396.747,-2.5,396.747,-2.69,396.747,-2.69,396.747,-1.81,396.747,-3.05,396.747,-1.21,396.747,-3.66,396.747,-2.12,396.747,-0.86,396.747,-1.9,396.747,-1.91,396.747,-5.61,396.747,-1.24,396.747,-2.24,396.747,-2.07,396.747,-0.15,396.747,-2.07
397.111,14.93,397.111,18.12,397.111,16.62,397.111,17.47,397.111,16.39,397.111,16.42,397.111,15.84,397.111,14.1,397.111,12.3,397.111,-2.64,397.111,-3.05,397.111,-2.06,397.111,-1.18,397.111,-2.39,397.111,-3.24,397.111,-1.26,397.111,-2.05,397.111,-2.21,397.111,-2.1,397.111,-2.41,397.111,-1.44,397.111,-5.87,397.111,-1.49,397.111,-2.1,397.111,-2.2,397.111,-0.4,397.111,-1.68
397.474,12.99,397.474,17.16,397.474,15.83,397.474,16.78,397.474,14.78,397.474,14.45,397.474,16.74,397.474,12.18,397.474,13.83,397.474,-1.65,397.474,-2.19,397.474,-0.59,397.474,-1.71,397.474,-1.17,397.474,-3.29,397.474,-1.28,397.474,-2.86,397.474,-0.79,397.474,-2.07,397.474,-1.55,397.474,-1,397.474,-4.88,397.474,-1.25,397.474,-0.9,397.474,-0.84,397.474,0.28,397.474,-1.4
